Lastupdated,Status_Timestamp,Zone_Number,Status_Description,KerbsideID,Location
2025-08-08T19:05:39+10:00,2025-08-08T19:04:42+10:00,7190,Unoccupied,62065,"-37.81615408033775, 144.9645522505158"
2025-08-08T19:05:39+10:00,2024-12-24T12:28:17+11:00,7450,Unoccupied,61145,"-37.81694979916195, 144.96542248354993"
2025-08-08T19:05:39+10:00,2024-08-10T20:02:33+10:00,7452,Unoccupied,60228,"-37.81721448155689, 144.96795514055805"
2025-08-08T19:05:39+10:00,2025-08-04T19:35:51+10:00,,Unoccupied,60245,"-37.8172423412333, 144.96853430210422"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:02+10:00,,Unoccupied,51811,"-37.81441729985575, 144.96896406095732"
2025-08-08T19:05:39+10:00,2025-08-08T14:53:36+10:00,7630,Unoccupied,51617,"-37.81601454920161, 144.96970070161825"
2025-08-08T19:05:39+10:00,2025-05-20T20:37:26+10:00,7559,Unoccupied,64235,"-37.81090164460444, 144.97069246821482"
2025-08-08T19:05:39+10:00,2025-08-08T14:06:29+10:00,7538,Unoccupied,64224,"-37.81068226405352, 144.97143921074053"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:14+10:00,7329,Unoccupied,53820,"-37.81791428652916, 144.96267903559766"
2025-08-08T19:05:39+10:00,2025-08-08T17:41:55+10:00,7672,Unoccupied,50672,"-37.80863462181725, 144.9716617913952"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:49+10:00,7647,Unoccupied,50523,"-37.809811228461804, 144.97220260791624"
2025-08-08T19:05:39+10:00,2025-08-08T18:54:49+10:00,7344,Unoccupied,62219,"-37.81718530318269, 144.96043649733113"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:12+10:00,7527,Unoccupied,63140,"-37.816322183678324, 144.95992688709927"
2025-08-08T19:05:39+10:00,2025-08-08T17:33:00+10:00,7765,Unoccupied,65334,"-37.812120495267024, 144.96248157600564"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:31+10:00,7603,Unoccupied,65328,"-37.81200605961684, 144.9628752274274"
2025-08-08T19:05:39+10:00,2025-08-08T18:59:19+10:00,7772,Unoccupied,65230,"-37.81127736615012, 144.96537534506908"
2025-08-08T19:05:39+10:00,2025-08-08T19:00:50+10:00,7772,Unoccupied,65229,"-37.81125536280861, 144.9654497840845"
2025-08-08T19:05:39+10:00,2025-06-02T14:25:27+10:00,7767,Unoccupied,65524,"-37.81337280650673, 144.95817383879444"
2025-08-08T19:05:39+10:00,2025-08-08T17:33:42+10:00,7763,Unoccupied,65016,"-37.80957211737984, 144.97117794858474"
2025-08-08T19:05:39+10:00,2025-08-08T18:52:15+10:00,7612,Unoccupied,54417,"-37.8134969966321, 144.960135162915"
2025-08-08T19:05:39+10:00,2025-08-08T18:39:53+10:00,,Unoccupied,54248,"-37.815645480403646, 144.96087041827332"
2025-08-08T19:05:39+10:00,2025-03-04T07:54:29+11:00,7608,Unoccupied,54244,"-37.81585666180969, 144.96096829718877"
2025-08-08T19:05:39+10:00,2025-08-08T16:22:17+10:00,7697,Unoccupied,53920,"-37.81806845854699, 144.96223400578788"
2025-08-08T19:05:39+10:00,2025-08-08T17:15:05+10:00,7697,Unoccupied,53918,"-37.81817514263396, 144.9622829157367"
2025-08-08T19:05:39+10:00,2025-08-08T18:40:37+10:00,7690,Unoccupied,54321,"-37.81415024868862, 144.96043413985802"
2025-08-08T19:05:39+10:00,2025-08-08T16:00:26+10:00,7690,Unoccupied,54320,"-37.81420358514674, 144.96045850918097"
2025-08-08T19:05:39+10:00,2025-08-08T18:58:44+10:00,7010,Unoccupied,17243,"-37.80218970086564, 144.9586617931266"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:41+10:00,7335,Unoccupied,64137,"-37.81661814208146, 144.9552603208842"
2025-08-08T19:05:39+10:00,2025-08-08T18:45:23+10:00,,Unoccupied,62888,"-37.81438973865933, 144.96654638342596"
2025-08-08T19:05:39+10:00,2025-08-08T16:56:40+10:00,7649,Unoccupied,50632,"-37.808873080497605, 144.97189713888386"
2025-08-08T19:05:39+10:00,2025-08-08T16:55:30+10:00,7649,Unoccupied,50639,"-37.808707353974654, 144.9718209857686"
2025-08-08T19:05:39+10:00,2025-08-08T17:38:59+10:00,7649,Unoccupied,50643,"-37.808589373656346, 144.97176686270228"
2025-08-08T19:05:39+10:00,2025-08-08T17:11:23+10:00,7556,Unoccupied,65140,"-37.810360151885874, 144.96882366467938"
2025-08-08T19:05:39+10:00,2025-06-02T13:47:17+10:00,7767,Unoccupied,65523,"-37.81335468962813, 144.95823713898977"
2025-08-08T19:05:39+10:00,2025-06-02T18:12:31+10:00,7768,Unoccupied,65518,"-37.81320766564029, 144.95874115957292"
2025-08-08T19:05:39+10:00,2025-06-02T19:27:29+10:00,7768,Unoccupied,65517,"-37.81319042136519, 144.9588003813769"
2025-08-08T19:05:39+10:00,2025-06-02T17:36:40+10:00,7768,Unoccupied,65515,"-37.813128254688216, 144.95901420809963"
2025-08-08T19:05:39+10:00,2025-06-02T16:27:30+10:00,7566,Unoccupied,65568,"-37.813499880271024, 144.95808871514726"
2025-08-08T19:05:39+10:00,2025-04-10T11:52:25+10:00,7566,Unoccupied,65565,"-37.81347412665417, 144.9581768886335"
2025-08-08T19:05:39+10:00,2025-06-02T18:42:58+10:00,7566,Unoccupied,65560,"-37.81343025022676, 144.95832711066356"
2025-08-08T19:05:39+10:00,2025-06-02T16:03:55+10:00,7566,Unoccupied,65559,"-37.8134213075179, 144.9583577289901"
2025-08-08T19:05:39+10:00,2025-06-02T17:16:44+10:00,7566,Unoccupied,65556,"-37.81339527132031, 144.95844687222694"
2025-08-08T19:05:39+10:00,2025-06-02T18:49:39+10:00,7566,Unoccupied,65537,"-37.813188012095566, 144.95915716252705"
2025-08-08T19:05:39+10:00,2025-06-02T17:13:54+10:00,7566,Unoccupied,65530,"-37.813126917055136, 144.95936632886213"
2025-08-08T19:05:39+10:00,2025-06-02T18:44:47+10:00,7566,Unoccupied,65527,"-37.81308470590268, 144.95951158908997"
2025-08-08T19:05:39+10:00,2025-08-08T18:00:23+10:00,7949,Unoccupied,67319,"-37.81203096427396, 144.95520652801406"
2025-08-08T19:05:39+10:00,2025-08-08T16:40:10+10:00,7498,Unoccupied,67323,"-37.81210381810383, 144.95494975893916"
2025-08-08T19:05:39+10:00,2025-08-08T19:03:10+10:00,7547,Unoccupied,66429,"-37.8132769911646, 144.9548920632873"
2025-08-08T19:05:39+10:00,2025-08-08T13:31:56+10:00,7547,Unoccupied,66431,"-37.813323494283814, 144.9547298672462"
2025-08-08T19:05:39+10:00,2025-08-08T16:43:56+10:00,7455,Unoccupied,61412,"-37.818487336629275, 144.96024806645505"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:16+10:00,7438,Unoccupied,60739,"-37.82082072074438, 144.95633848342953"
2025-08-08T19:05:39+10:00,2025-08-08T17:40:45+10:00,7548,Unoccupied,65863,"-37.808974945759374, 144.96983154209187"
2025-08-08T19:05:39+10:00,2025-08-08T17:13:09+10:00,7561,Unoccupied,65833,"-37.808896816634046, 144.96992978550367"
2025-08-08T19:05:39+10:00,2025-08-08T18:30:36+10:00,7561,Unoccupied,65834,"-37.80891545154011, 144.96986556596156"
2025-08-08T19:05:39+10:00,2025-08-08T16:51:17+10:00,7563,Unoccupied,65836,"-37.8089525716381, 144.96973758829395"
2025-08-08T19:05:39+10:00,2025-08-08T18:41:15+10:00,7548,Unoccupied,65856,"-37.808836973509045, 144.9703056798137"
2025-08-08T19:05:39+10:00,2025-08-08T18:47:02+10:00,7548,Unoccupied,65855,"-37.80882010318139, 144.9703644306575"
2025-08-08T19:05:39+10:00,2025-08-08T18:42:02+10:00,,Unoccupied,65021,"-37.80967346794263, 144.97083457232358"
2025-08-08T19:05:39+10:00,2025-08-08T18:59:41+10:00,7570,Unoccupied,65075,"-37.810006553676985, 144.97003041759416"
2025-08-08T19:05:39+10:00,2025-08-08T15:56:18+10:00,7764,Unoccupied,65019,"-37.80964893705597, 144.9709169353198"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:25+10:00,7639,Unoccupied,52233,"-37.81016437697879, 144.96689143607355"
2025-08-08T19:05:39+10:00,2025-08-08T17:38:33+10:00,7357,Unoccupied,62410,"-37.81842681830983, 144.95611514335633"
2025-08-08T19:05:39+10:00,2025-08-08T18:44:22+10:00,,Unoccupied,63961,"-37.8155632882135, 144.95890808331364"
2025-08-08T19:05:39+10:00,2025-06-03T14:05:48+10:00,7339,Unoccupied,63964,"-37.81561942220297, 144.9587132570325"
2025-08-08T19:05:39+10:00,2025-08-08T17:23:06+10:00,,Unoccupied,50218,"-37.813027240435176, 144.9736804716792"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:53+10:00,7659,Unoccupied,50127,"-37.81388268742067, 144.97411356824355"
2025-08-08T19:05:39+10:00,2025-08-08T13:10:31+10:00,7474,Unoccupied,56717,"-37.81875300214385, 144.95693807006973"
2025-08-08T19:05:39+10:00,2025-08-08T16:32:34+10:00,7485,Unoccupied,56911,"-37.817028328018054, 144.95614648347217"
2025-08-08T19:05:39+10:00,2025-08-08T18:51:38+10:00,7485,Unoccupied,56929,"-37.81674568274913, 144.95576852792365"
2025-08-08T19:05:39+10:00,2025-08-08T18:38:00+10:00,,Unoccupied,56610,"-37.81999824238842, 144.9575130747661"
2025-08-08T19:05:39+10:00,2025-08-08T18:41:44+10:00,,Unoccupied,56611,"-37.81994434579434, 144.95748786635886"
2025-08-08T19:05:39+10:00,2025-08-08T16:56:01+10:00,7487,Unoccupied,56827,"-37.817727463662415, 144.95621795351911"
2025-08-08T19:05:39+10:00,2025-08-08T15:52:30+10:00,7488,Unoccupied,56823,"-37.81811848146147, 144.9563958555991"
2025-08-08T19:05:39+10:00,2025-08-08T17:57:03+10:00,7624,Unoccupied,57313,"-37.81303368849585, 144.95430777285787"
2025-08-08T19:05:39+10:00,2025-08-08T18:22:30+10:00,7621,Unoccupied,57227,"-37.81390300308518, 144.9544584045147"
2025-08-08T19:05:39+10:00,2025-08-08T16:51:42+10:00,7622,Unoccupied,57222,"-37.81417147591114, 144.95458321900304"
2025-08-08T19:05:39+10:00,2025-08-08T18:30:54+10:00,7621,Unoccupied,57212,"-37.81397756150945, 144.9547469022172"
2025-08-08T19:05:39+10:00,2025-08-08T18:40:41+10:00,7621,Unoccupied,57214,"-37.813858907266834, 144.954691700414"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:35+10:00,7696,Unoccupied,53913,"-37.81846334890325, 144.96241565043712"
2025-08-08T19:05:39+10:00,2025-08-08T18:18:20+10:00,7416,Unoccupied,61247,"-37.81770272307367, 144.96281254166757"
2025-08-08T19:05:39+10:00,2024-12-17T10:49:27+11:00,7509,Unoccupied,66727,"-37.80781497172843, 144.97014875664445"
2025-08-08T19:05:39+10:00,2024-04-05T01:51:32+11:00,7537,Unoccupied,63337,"-37.81754767470018, 144.95570625683084"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:24+10:00,7686,Unoccupied,57925,"-37.81956200920658, 144.95450901453108"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:32+10:00,,Unoccupied,54249,"-37.815591768624046, 144.96084552253814"
2025-08-08T19:05:39+10:00,2024-01-12T10:02:07+11:00,7951,Unoccupied,23823,"-37.81165263217245, 144.95233721844727"
2025-08-08T19:05:39+10:00,2024-03-19T20:17:00+11:00,7090,Unoccupied,22351,"-37.80597752040859, 144.96590740947426"
2025-08-08T19:05:39+10:00,2024-06-27T17:52:31+10:00,7753,Unoccupied,9636,"-37.80504385251781, 144.94832374754162"
2025-08-08T19:05:39+10:00,2024-06-27T17:00:57+10:00,7753,Unoccupied,9637,"-37.80504702586939, 144.94835121552725"
2025-08-08T19:05:39+10:00,2024-07-12T18:00:53+10:00,7753,Unoccupied,9641,"-37.80505969380327, 144.94846394844632"
2025-08-08T19:05:39+10:00,2024-06-27T16:34:00+10:00,7753,Unoccupied,9642,"-37.80506285277592, 144.94849204152175"
2025-08-08T19:05:39+10:00,2024-06-27T16:02:51+10:00,7753,Unoccupied,9643,"-37.805065616316924, 144.94852001231618"
2025-08-08T19:05:39+10:00,2024-06-27T17:54:41+10:00,7753,Unoccupied,9644,"-37.805084823715234, 144.94868878910142"
2025-08-08T19:05:39+10:00,2024-06-27T16:07:49+10:00,7753,Unoccupied,9647,"-37.80507544979444, 144.94860444949109"
2025-08-08T19:05:39+10:00,2025-08-08T18:45:01+10:00,7939,Unoccupied,57651,"-37.8095913366171, 144.95242787718308"
2025-08-08T19:05:39+10:00,2024-12-01T20:44:49+11:00,7939,Unoccupied,57650,"-37.80964123882298, 144.95245433189928"
2025-08-08T19:05:39+10:00,2025-08-08T17:18:31+10:00,7939,Unoccupied,57641,"-37.810090915002306, 144.95269006303647"
2025-08-08T19:05:39+10:00,2025-02-07T06:15:07+11:00,7752,Unoccupied,10668,"-37.80583679411155, 144.9547529968901"
2025-08-08T19:05:39+10:00,2025-02-07T07:50:34+11:00,7752,Unoccupied,10669,"-37.80582918528904, 144.9546855399476"
2025-08-08T19:05:39+10:00,2025-02-06T23:16:24+11:00,7752,Unoccupied,10670,"-37.8058215769871, 144.95461809264532"
2025-08-08T19:05:39+10:00,2025-02-17T15:15:20+11:00,7752,Unoccupied,10708,"-37.805636720893986, 144.9546246100897"
2025-08-08T19:05:39+10:00,2025-08-08T18:33:47+10:00,7981,Unoccupied,10880,"-37.80541377418428, 144.95029019712229"
2025-08-08T19:05:39+10:00,2025-08-07T20:24:45+10:00,7981,Unoccupied,10897,"-37.80552929037984, 144.950436260035"
2025-08-08T19:05:39+10:00,2025-08-08T13:28:37+10:00,7722,Unoccupied,11178,"-37.8032514892148, 144.9481982654575"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:03+10:00,7748,Unoccupied,11486,"-37.80316332871014, 144.95062779999432"
2025-08-08T19:05:39+10:00,2025-08-08T18:35:36+10:00,7748,Unoccupied,11491,"-37.80318101888322, 144.95078523750246"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:03+10:00,7748,Unoccupied,11492,"-37.80318419260959, 144.95081336020553"
2025-08-08T19:05:39+10:00,2024-06-21T12:39:37+10:00,7708,Unoccupied,11936,"-37.80100747331648, 144.95527868360097"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:31+10:00,7728,Unoccupied,12031,"-37.79842653247071, 144.95315447010427"
2025-08-08T19:05:39+10:00,2022-12-30T23:40:42+11:00,7766,Unoccupied,12076,"-37.80090875683292, 144.95327369052112"
2025-08-08T19:05:39+10:00,2025-08-08T16:36:13+10:00,7766,Unoccupied,12091,"-37.80049100911073, 144.95413891553204"
2025-08-08T19:05:39+10:00,2025-08-08T15:10:39+10:00,7720,Unoccupied,12112,"-37.79858840728779, 144.95212787634355"
2025-08-08T19:05:39+10:00,2025-08-08T15:18:41+10:00,7720,Unoccupied,12113,"-37.798604286082465, 144.952107633023"
2025-08-08T19:05:39+10:00,2025-08-08T15:18:25+10:00,7720,Unoccupied,12118,"-37.79870590145744, 144.9519784768766"
2025-08-08T19:05:39+10:00,2025-08-08T15:36:57+10:00,7720,Unoccupied,12125,"-37.798846412573006, 144.95179886613525"
2025-08-08T19:05:39+10:00,2025-08-08T18:52:12+10:00,7757,Unoccupied,12289,"-37.79943607419172, 144.95301381430374"
2025-08-08T19:05:39+10:00,2025-08-08T16:12:19+10:00,,Unoccupied,63130,"-37.81607153982473, 144.96080982076225"
2025-08-08T19:05:39+10:00,2025-08-08T16:01:58+10:00,7476,Unoccupied,56719,"-37.81865149561024, 144.9568911084284"
2025-08-08T19:05:39+10:00,2025-08-08T18:45:17+10:00,7557,Unoccupied,65220,"-37.811070029710464, 144.96607795345318"
2025-08-08T19:05:39+10:00,2024-08-22T20:04:18+10:00,7727,Unoccupied,14858,"-37.80102856660713, 144.95641996698578"
2025-08-08T19:05:39+10:00,2024-04-05T12:57:23+11:00,,Unoccupied,22313,"-37.806503343579536, 144.96605615377246"
2025-08-08T19:05:39+10:00,2024-04-05T11:59:08+11:00,,Unoccupied,22314,"-37.80644207969492, 144.96606678233968"
2025-08-08T19:05:39+10:00,2023-08-16T15:21:40+10:00,7025,Unoccupied,22874,"-37.8048401024667, 144.961705342315"
2025-08-08T19:05:39+10:00,2024-12-17T11:46:57+11:00,7502,Unoccupied,66954,"-37.80907748219062, 144.96583614005988"
2025-08-08T19:05:39+10:00,2025-06-02T17:25:40+10:00,7566,Unoccupied,65544,"-37.81324922499055, 144.95894759050816"
2025-08-08T19:05:39+10:00,2024-05-07T08:34:13+10:00,,Unoccupied,16696,"-37.81802211784391, 144.9658532676815"
2025-08-08T19:05:39+10:00,2024-05-01T19:50:54+10:00,7586,Unoccupied,21742,"-37.84798233983153, 144.982322414484"
2025-08-08T19:05:39+10:00,2025-08-08T16:18:12+10:00,7586,Unoccupied,21748,"-37.84810585466788, 144.98333223211085"
2025-08-08T19:05:39+10:00,2025-08-08T16:43:28+10:00,7586,Unoccupied,21750,"-37.848122335875544, 144.98346698326205"
2025-08-08T19:05:39+10:00,2025-08-08T17:45:37+10:00,7586,Unoccupied,21752,"-37.84813881695018, 144.98360173561724"
2025-08-08T19:05:39+10:00,2025-08-08T16:05:06+10:00,7586,Unoccupied,21755,"-37.84818561693816, 144.98398442255075"
2025-08-08T19:05:39+10:00,2025-08-08T15:51:42+10:00,7586,Unoccupied,21756,"-37.84819351773405, 144.9840489908854"
2025-08-08T19:05:39+10:00,2025-08-08T17:55:02+10:00,7584,Unoccupied,21684,"-37.84823801145724, 144.98350619953172"
2025-08-08T19:05:39+10:00,2025-08-08T15:30:55+10:00,7584,Unoccupied,21689,"-37.84819727492619, 144.98317210362953"
2025-08-08T19:05:39+10:00,2025-08-08T16:00:23+10:00,7584,Unoccupied,21679,"-37.84818084326359, 144.98303734482448"
2025-08-08T19:05:39+10:00,2025-08-08T16:41:45+10:00,7584,Unoccupied,21681,"-37.848164411859926, 144.98290258153128"
2025-08-08T19:05:39+10:00,2025-06-02T16:28:57+10:00,7566,Unoccupied,65572,"-37.81353464660003, 144.95796968212494"
2025-08-08T19:05:39+10:00,2025-06-02T16:28:35+10:00,7566,Unoccupied,65575,"-37.81356081132763, 144.95788009767767"
2025-08-08T19:05:39+10:00,2025-08-08T17:33:36+10:00,7551,Unoccupied,65444,"-37.81247977164957, 144.9615358967898"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:36+10:00,7594,Unoccupied,54331,"-37.81437709772807, 144.96041144879027"
2025-08-08T19:05:39+10:00,2025-08-08T19:04:07+10:00,7592,Unoccupied,53939,"-37.81809716327688, 144.96212211009936"
2025-08-08T19:05:39+10:00,2025-08-08T17:44:23+10:00,7592,Unoccupied,53932,"-37.81831226522772, 144.96222100013313"
2025-08-08T19:05:39+10:00,2025-08-08T17:49:28+10:00,7348,Unoccupied,21521,"-37.834854216573255, 144.97609452787162"
2025-08-08T19:05:39+10:00,2025-08-08T14:50:59+10:00,7348,Unoccupied,21527,"-37.83503501311022, 144.9774790612321"
2025-08-08T19:05:39+10:00,2025-08-05T12:38:25+10:00,7611,Unoccupied,54518,"-37.81222977772828, 144.95955739325586"
2025-08-08T19:05:39+10:00,2025-08-08T17:05:48+10:00,7610,Unoccupied,54527,"-37.81255718984305, 144.9595844253466"
2025-08-08T19:05:39+10:00,2025-08-06T18:17:40+10:00,7610,Unoccupied,54531,"-37.812438228337015, 144.95953018296632"
2025-08-08T19:05:39+10:00,2025-08-07T15:58:58+10:00,7612,Unoccupied,54420,"-37.813321360003556, 144.9600550260132"
2025-08-08T19:05:39+10:00,2025-04-04T23:47:10+11:00,7605,Unoccupied,54432,"-37.81363697702105, 144.96007297767633"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:15+10:00,,Unoccupied,61742,"-37.81392251865462, 144.97216783478518"
2025-08-08T19:05:39+10:00,2024-12-25T16:06:51+11:00,7183,Unoccupied,18541,"-37.820374347634115, 144.94934064329863"
2025-08-08T19:05:39+10:00,2024-12-25T15:56:05+11:00,7183,Unoccupied,18542,"-37.82035588964801, 144.9494046837532"
2025-08-08T19:05:39+10:00,2025-06-17T23:09:45+10:00,7183,Unoccupied,18557,"-37.819965598657724, 144.95136180335112"
2025-08-08T19:05:39+10:00,2025-06-17T22:01:43+10:00,7183,Unoccupied,18554,"-37.81991148294232, 144.95154801432867"
2025-08-08T19:05:39+10:00,2024-03-17T22:03:26+11:00,7163,Unoccupied,18219,"-37.81889397532929, 144.94861406028332"
2025-08-08T19:05:39+10:00,2024-12-25T15:39:19+11:00,7163,Unoccupied,18572,"-37.819164134257704, 144.94862453993778"
2025-08-08T19:05:39+10:00,2024-12-25T14:54:16+11:00,7163,Unoccupied,18574,"-37.81927219883438, 144.94862868054065"
2025-08-08T19:05:39+10:00,2024-12-25T15:42:27+11:00,7184,Unoccupied,20585,"-37.82117092436043, 144.94719468814355"
2025-08-08T19:05:39+10:00,2024-12-25T03:15:03+11:00,7184,Unoccupied,20896,"-37.82122483507317, 144.94700639265005"
2025-08-08T19:05:39+10:00,2025-08-07T15:36:50+10:00,7186,Unoccupied,18636,"-37.82120416557623, 144.944048606006"
2025-08-08T19:05:39+10:00,2024-09-19T17:13:18+10:00,7362,Unoccupied,62311,"-37.81772823363312, 144.95855059517947"
2025-08-08T19:05:39+10:00,2025-08-08T18:25:54+10:00,7212,Unoccupied,20616,"-37.81944571159547, 144.9436402835995"
2025-08-08T19:05:39+10:00,2025-08-08T15:48:04+10:00,7197,Unoccupied,20908,"-37.819973001636775, 144.94539778682912"
2025-08-08T19:05:39+10:00,2025-08-08T16:03:50+10:00,7197,Unoccupied,20910,"-37.820311621618714, 144.9454862701186"
2025-08-08T19:05:39+10:00,2025-08-08T15:51:17+10:00,7197,Unoccupied,20914,"-37.82060952613115, 144.94546946453903"
2025-08-08T19:05:39+10:00,2025-08-08T18:53:15+10:00,7197,Unoccupied,20915,"-37.820544466518626, 144.94545223320023"
2025-08-08T19:05:39+10:00,2025-08-08T18:55:41+10:00,7194,Unoccupied,20903,"-37.819015051789464, 144.9442500286765"
2025-08-08T19:05:39+10:00,2024-12-25T09:35:15+11:00,7202,Unoccupied,20587,"-37.82023925900832, 144.94731446996258"
2025-08-08T19:05:39+10:00,2024-12-21T17:14:16+11:00,7202,Unoccupied,20589,"-37.82008607174822, 144.94725504284366"
2025-08-08T19:05:39+10:00,2024-12-24T23:12:29+11:00,7202,Unoccupied,21483,"-37.820276040290736, 144.94713077639028"
2025-08-08T19:05:39+10:00,2024-12-12T14:38:38+11:00,7202,Unoccupied,21485,"-37.820119662138126, 144.94707022587994"
2025-08-08T19:05:39+10:00,2025-06-16T19:34:54+10:00,7229,Unoccupied,18612,"-37.82141258331601, 144.9511446603952"
2025-08-08T19:05:39+10:00,2025-06-17T22:33:27+10:00,7159,Unoccupied,18531,"-37.81949229126401, 144.95043664145663"
2025-08-08T19:05:39+10:00,2025-08-08T17:04:58+10:00,7485,Unoccupied,56924,"-37.81700062007826, 144.9558851434166"
2025-08-08T19:05:39+10:00,2025-08-08T18:37:43+10:00,7485,Unoccupied,56923,"-37.81704932029764, 144.9559074224712"
2025-08-08T19:05:39+10:00,2025-08-08T18:56:02+10:00,7485,Unoccupied,56926,"-37.8168982032439, 144.9558380730318"
2025-08-08T19:05:39+10:00,2025-08-04T14:43:12+10:00,7459,Unoccupied,61328,"-37.81819811408035, 144.9611272047889"
2025-08-08T19:05:39+10:00,2025-08-08T19:01:27+10:00,7458,Unoccupied,61322,"-37.81804995711833, 144.96164528316527"
2025-08-08T19:05:39+10:00,2025-08-08T19:02:44+10:00,,Unoccupied,61536,"-37.818911420817656, 144.9589517425736"
2025-08-08T19:05:39+10:00,2025-06-17T22:03:36+10:00,7228,Unoccupied,18565,"-37.819569347328084, 144.94969301197855"
2025-08-08T19:05:39+10:00,2025-06-17T23:10:44+10:00,7228,Unoccupied,18567,"-37.819661393364115, 144.94976558139547"
2025-08-08T19:05:39+10:00,2025-06-17T23:11:25+10:00,7228,Unoccupied,18570,"-37.81981416590159, 144.94988583366637"
2025-08-08T19:05:39+10:00,2025-06-17T22:23:22+10:00,7228,Unoccupied,18566,"-37.81961403359331, 144.94972824250124"
2025-08-08T19:05:39+10:00,2025-06-17T23:20:19+10:00,7227,Unoccupied,18564,"-37.81921901366228, 144.94941671368198"
2025-08-08T19:05:39+10:00,2025-08-08T18:28:58+10:00,7208,Unoccupied,20607,"-37.8211673065982, 144.9453672570661"
2025-08-08T19:05:39+10:00,2025-08-08T17:34:26+10:00,7208,Unoccupied,20611,"-37.82098157165377, 144.94541576884666"
2025-08-08T19:05:39+10:00,2023-10-16T15:13:48+11:00,7231,Unoccupied,15025,"-37.82088566451103, 144.9441655050968"
2025-08-08T19:05:39+10:00,2025-08-08T14:06:39+10:00,7167,Unoccupied,17494,"-37.82027324511611, 144.94260016791185"
2025-08-08T19:05:39+10:00,2025-08-08T15:35:20+10:00,7167,Unoccupied,17497,"-37.82014593555493, 144.9424237400629"
2025-08-08T19:05:39+10:00,2025-08-08T11:49:12+10:00,7214,Unoccupied,20620,"-37.819641539773656, 144.94586612662667"
2025-08-08T19:05:39+10:00,2025-08-08T13:35:32+10:00,7214,Unoccupied,20920,"-37.820142626566124, 144.94599901947242"
2025-08-08T19:05:39+10:00,2025-06-17T22:48:01+10:00,7161,Unoccupied,20570,"-37.82038273315523, 144.9511045668553"
2025-08-08T19:05:39+10:00,2025-06-17T21:33:27+10:00,7161,Unoccupied,20573,"-37.82056490484314, 144.95125247431088"
2025-08-08T19:05:39+10:00,2025-08-08T18:13:52+10:00,7418,Unoccupied,61634,"-37.81959144964242, 144.9565930457811"
2025-08-08T19:05:39+10:00,2025-08-08T16:33:30+10:00,7173,Unoccupied,13459,"-37.819466221474826, 144.94507795509554"
2025-08-08T19:05:39+10:00,2025-08-08T13:19:19+10:00,7173,Unoccupied,13456,"-37.81949368259774, 144.94498293410157"
2025-08-08T19:05:39+10:00,2025-08-08T10:52:12+10:00,7173,Unoccupied,13476,"-37.819219255459195, 144.94593289115932"
2025-08-08T19:05:39+10:00,2025-05-21T17:09:15+10:00,7173,Unoccupied,13453,"-37.8195280019909, 144.94486454941546"
2025-08-08T19:05:39+10:00,2025-05-05T17:22:53+10:00,7173,Unoccupied,13473,"-37.81924644084633, 144.94583855541015"
2025-08-08T19:05:39+10:00,2025-08-08T15:32:33+10:00,7178,Unoccupied,13400,"-37.81996043711991, 144.94336469751374"
2025-08-08T19:05:39+10:00,2025-08-08T16:16:18+10:00,7178,Unoccupied,13395,"-37.82001191603977, 144.94318768716136"
2025-08-08T19:05:39+10:00,2025-08-08T18:59:53+10:00,7402,Unoccupied,50816,"-37.81457508332559, 144.9718048322021"
2025-08-08T19:05:39+10:00,2025-08-08T15:56:38+10:00,7273,Unoccupied,50651,"-37.808278162971284, 144.9716238307675"
2025-08-08T19:05:39+10:00,2025-08-08T17:08:05+10:00,7273,Unoccupied,50653,"-37.80823286184635, 144.97160314078872"
2025-08-08T19:05:39+10:00,2024-04-09T16:40:29+10:00,7273,Unoccupied,50654,"-37.80820933922588, 144.97159226173588"
2025-08-08T19:05:39+10:00,2025-08-06T23:10:24+10:00,7267,Unoccupied,15100,"-37.82177629600672, 144.94359177259076"
2025-08-08T19:05:39+10:00,2025-08-08T16:41:17+10:00,7210,Unoccupied,17334,"-37.81237334714782, 144.94104656813326"
2025-08-08T19:05:39+10:00,2025-06-02T19:20:00+10:00,7577,Unoccupied,65615,"-37.81390643770177, 144.95631246599748"
2025-08-08T19:05:39+10:00,2025-06-02T19:24:03+10:00,7571,Unoccupied,65643,"-37.81391238953587, 144.95663058121823"
